time,entity,id,station,station_index,line,has_package
564,bus,3,20,8,Line 2,False
564,bus,4,1,1,Line 1,False
564,bus,5,10,10,Line 1,False
564,bus,6,13,1,Line 2,False
564,bus,7,22,10,Line 2,False
564,bus,8,1,1,Line 1,False
564,bus,9,10,10,Line 1,False
564,bus,10,13,1,Line 2,False
564,bus,11,22,10,Line 2,False
564,bus,12,3,3,Line 1,False
564,bus,13,8,8,Line 1,False
564,bus,14,15,3,Line 2,False
564,bus,15,20,8,Line 2,False
564,bus,16,5,5,Line 1,False
564,bus,17,6,6,Line 1,False
564,bus,18,17,5,Line 2,False
564,bus,19,18,6,Line 2,False
564,bus,20,7,7,Line 1,False
564,bus,21,4,4,Line 1,False
564,bus,22,19,7,Line 2,False
564,bus,23,16,4,Line 2,False
565,bus,0,3,3,Line 1,False
565,bus,1,8,8,Line 1,False
565,bus,2,15,3,Line 2,False
565,bus,3,20,8,Line 2,False
565,bus,4,1,1,Line 1,False
565,bus,5,10,10,Line 1,False
565,bus,6,13,1,Line 2,False
565,bus,7,22,10,Line 2,False
565,bus,8,1,1,Line 1,False
565,bus,9,10,10,Line 1,False
565,bus,10,13,1,Line 2,False
565,bus,11,22,10,Line 2,False
565,bus,12,3,3,Line 1,False
565,bus,13,8,8,Line 1,False
565,bus,14,15,3,Line 2,False
565,bus,15,20,8,Line 2,False
565,bus,16,5,5,Line 1,False
565,bus,17,6,6,Line 1,False
565,bus,18,17,5,Line 2,False
565,bus,19,18,6,Line 2,False
565,bus,20,7,7,Line 1,False
565,bus,21,4,4,Line 1,False
565,bus,22,19,7,Line 2,False
565,bus,23,16,4,Line 2,False
566,bus,0,3,3,Line 1,False
566,bus,1,8,8,Line 1,False
566,bus,2,15,3,Line 2,False
566,bus,3,20,8,Line 2,False
566,bus,4,1,1,Line 1,False
566,bus,5,10,10,Line 1,False
566,bus,6,13,1,Line 2,False
566,bus,7,22,10,Line 2,False
566,bus,8,1,1,Line 1,False
566,bus,9,10,10,Line 1,False
566,bus,10,13,1,Line 2,False
566,bus,11,22,10,Line 2,False
566,bus,12,3,3,Line 1,False
566,bus,13,8,8,Line 1,False
566,bus,14,15,3,Line 2,False
566,bus,15,20,8,Line 2,False
566,bus,16,5,5,Line 1,False
566,bus,17,6,6,Line 1,False
566,bus,18,17,5,Line 2,False
566,bus,19,18,6,Line 2,False
566,bus,20,7,7,Line 1,False
566,bus,21,4,4,Line 1,False
566,bus,22,19,7,Line 2,False
566,bus,23,16,4,Line 2,False
569,bus,0,4,4,Line 1,False
569,bus,1,7,7,Line 1,False
569,bus,2,16,4,Line 2,False
569,bus,3,19,7,Line 2,False
569,bus,4,2,2,Line 1,False
569,bus,5,9,9,Line 1,False
569,bus,6,14,2,Line 2,False
569,bus,7,21,9,Line 2,False
569,bus,8,0,0,Line 1,False
569,bus,9,11,11,Line 1,False
569,bus,10,12,0,Line 2,False
569,bus,11,23,11,Line 2,False
569,bus,12,2,2,Line 1,False
569,bus,13,9,9,Line 1,False
569,bus,14,14,2,Line 2,False
569,bus,15,21,9,Line 2,False
569,bus,16,4,4,Line 1,False
569,bus,17,7,7,Line 1,False
569,bus,18,16,4,Line 2,False
569,bus,19,19,7,Line 2,False
569,bus,20,6,6,Line 1,False
569,bus,21,5,5,Line 1,False
569,bus,22,18,6,Line 2,False
569,bus,23,17,5,Line 2,False
570,bus,0,4,4,Line 1,False
570,bus,1,7,7,Line 1,False
570,bus,2,16,4,Line 2,False
570,bus,3,19,7,Line 2,False
570,bus,4,2,2,Line 1,False
570,bus,5,9,9,Line 1,False
570,bus,6,14,2,Line 2,False
570,bus,7,21,9,Line 2,False
570,bus,8,0,0,Line 1,False
570,bus,9,11,11,Line 1,False
570,bus,10,12,0,Line 2,False
570,bus,11,23,11,Line 2,False
570,bus,12,2,2,Line 1,False
570,bus,13,9,9,Line 1,False
570,bus,14,14,2,Line 2,False
570,bus,15,21,9,Line 2,False
570,bus,16,4,4,Line 1,False
570,bus,17,7,7,Line 1,False
570,bus,18,16,4,Line 2,False
570,bus,19,19,7,Line 2,False
570,bus,20,6,6,Line 1,False
570,bus,21,5,5,Line 1,False
570,bus,22,18,6,Line 2,False
570,bus,23,17,5,Line 2,False
571,bus,0,4,4,Line 1,False
571,bus,1,7,7,Line 1,False
571,bus,2,16,4,Line 2,False
571,bus,3,19,7,Line 2,False
571,bus,4,2,2,Line 1,False
571,bus,5,9,9,Line 1,False
571,bus,6,14,2,Line 2,False
571,bus,7,21,9,Line 2,False
571,bus,8,0,0,Line 1,False
571,bus,9,11,11,Line 1,False
571,bus,10,12,0,Line 2,False
571,bus,11,23,11,Line 2,False
571,bus,12,2,2,Line 1,False
571,bus,13,9,9,Line 1,False
571,bus,14,14,2,Line 2,False
571,bus,15,21,9,Line 2,False
571,bus,16,4,4,Line 1,False
571,bus,17,7,7,Line 1,False
571,bus,18,16,4,Line 2,False
571,bus,19,19,7,Line 2,False
571,bus,20,6,6,Line 1,False
571,bus,21,5,5,Line 1,False
571,bus,22,18,6,Line 2,False
571,bus,23,17,5,Line 2,False
574,bus,0,5,5,Line 1,False
574,bus,1,6,6,Line 1,False
574,bus,2,17,5,Line 2,False
574,bus,3,18,6,Line 2,False
574,bus,4,3,3,Line 1,False
574,bus,5,8,8,Line 1,False
574,bus,6,15,3,Line 2,False
574,bus,7,20,8,Line 2,False
574,bus,8,1,1,Line 1,False
574,bus,9,10,10,Line 1,False
574,bus,10,13,1,Line 2,False
574,bus,11,22,10,Line 2,False
574,bus,12,1,1,Line 1,False
574,bus,13,10,10,Line 1,False
574,bus,14,13,1,Line 2,False
574,bus,15,22,10,Line 2,False
574,bus,16,3,3,Line 1,False
574,bus,17,8,8,Line 1,False
574,bus,18,15,3,Line 2,False
574,bus,19,20,8,Line 2,False
574,bus,20,5,5,Line 1,False
574,bus,21,6,6,Line 1,False
574,bus,22,17,5,Line 2,False
574,bus,23,18,6,Line 2,False
575,bus,0,5,5,Line 1,False
575,bus,1,6,6,Line 1,False
575,bus,2,17,5,Line 2,False
575,bus,3,18,6,Line 2,False
575,bus,4,3,3,Line 1,False
575,bus,5,8,8,Line 1,False
575,bus,6,15,3,Line 2,False
575,bus,7,20,8,Line 2,False
575,bus,8,1,1,Line 1,False
575,bus,9,10,10,Line 1,False
575,bus,10,13,1,Line 2,False
575,bus,11,22,10,Line 2,False
575,bus,12,1,1,Line 1,False
575,bus,13,10,10,Line 1,False
575,bus,14,13,1,Line 2,False
575,bus,15,22,10,Line 2,False
575,bus,16,3,3,Line 1,False
575,bus,17,8,8,Line 1,False
575,bus,18,15,3,Line 2,False
575,bus,19,20,8,Line 2,False
575,bus,20,5,5,Line 1,False
575,bus,21,6,6,Line 1,False
575,bus,22,17,5,Line 2,False
575,bus,23,18,6,Line 2,False
576,bus,0,5,5,Line 1,False
576,bus,1,6,6,Line 1,False
576,bus,2,17,5,Line 2,False
576,bus,3,18,6,Line 2,False
576,bus,4,3,3,Line 1,False
576,bus,5,8,8,Line 1,False
576,bus,6,15,3,Line 2,False
576,bus,7,20,8,Line 2,False
576,bus,8,1,1,Line 1,False
576,bus,9,10,10,Line 1,False
576,bus,10,13,1,Line 2,False
576,bus,11,22,10,Line 2,False
576,bus,12,1,1,Line 1,False
576,bus,13,10,10,Line 1,False
576,bus,14,13,1,Line 2,False
576,bus,15,22,10,Line 2,False
576,bus,16,3,3,Line 1,False
576,bus,17,8,8,Line 1,False
576,bus,18,15,3,Line 2,False
576,bus,19,20,8,Line 2,False
576,bus,20,5,5,Line 1,False
576,bus,21,6,6,Line 1,False
576,bus,22,17,5,Line 2,False
576,bus,23,18,6,Line 2,False
579,bus,0,6,6,Line 1,False
579,bus,1,5,5,Line 1,False
579,bus,2,18,6,Line 2,False
579,bus,3,17,5,Line 2,False
579,bus,4,4,4,Line 1,False
579,bus,5,7,7,Line 1,False
579,bus,6,16,4,Line 2,False
579,bus,7,19,7,Line 2,False
579,bus,8,2,2,Line 1,False
579,bus,9,9,9,Line 1,False
579,bus,10,14,2,Line 2,False
579,bus,11,21,9,Line 2,False
579,bus,12,0,0,Line 1,False
579,bus,13,11,11,Line 1,False
579,bus,14,12,0,Line 2,False
579,bus,15,23,11,Line 2,False
579,bus,16,2,2,Line 1,False
579,bus,17,9,9,Line 1,False
579,bus,18,14,2,Line 2,False
579,bus,19,21,9,Line 2,False
579,bus,20,4,4,Line 1,False
579,bus,21,7,7,Line 1,False
579,bus,22,16,4,Line 2,False
579,bus,23,19,7,Line 2,False
580,bus,0,6,6,Line 1,False
580,bus,1,5,5,Line 1,False
580,bus,2,18,6,Line 2,False
580,bus,3,17,5,Line 2,False
580,bus,4,4,4,Line 1,False
580,bus,5,7,7,Line 1,False
580,bus,6,16,4,Line 2,False
580,bus,7,19,7,Line 2,False
580,bus,8,2,2,Line 1,False
580,bus,9,9,9,Line 1,False
580,bus,10,14,2,Line 2,False
580,bus,11,21,9,Line 2,False
580,bus,12,0,0,Line 1,False
580,bus,13,11,11,Line 1,False
580,bus,14,12,0,Line 2,False
580,bus,15,23,11,Line 2,False
580,bus,16,2,2,Line 1,False
580,bus,17,9,9,Line 1,False
580,bus,18,14,2,Line 2,False
580,bus,19,21,9,Line 2,False
580,bus,20,4,4,Line 1,False
580,bus,21,7,7,Line 1,False
580,bus,22,16,4,Line 2,False
580,bus,23,19,7,Line 2,False
581,bus,0,6,6,Line 1,False
581,bus,1,5,5,Line 1,False
581,bus,2,18,6,Line 2,False
581,bus,3,17,5,Line 2,False
581,bus,4,4,4,Line 1,False
581,bus,5,7,7,Line 1,False
581,bus,6,16,4,Line 2,False
581,bus,7,19,7,Line 2,False
581,bus,8,2,2,Line 1,False
581,bus,9,9,9,Line 1,False
581,bus,10,14,2,Line 2,False
581,bus,11,21,9,Line 2,False
581,bus,12,0,0,Line 1,False
581,bus,13,11,11,Line 1,False
581,bus,14,12,0,Line 2,False
581,bus,15,23,11,Line 2,False
581,bus,16,2,2,Line 1,False
581,bus,17,9,9,Line 1,False
581,bus,18,14,2,Line 2,False
581,bus,19,21,9,Line 2,False
581,bus,20,4,4,Line 1,False
581,bus,21,7,7,Line 1,False
581,bus,22,16,4,Line 2,False
581,bus,23,19,7,Line 2,False
584,bus,0,7,7,Line 1,False
584,bus,1,4,4,Line 1,False
584,bus,2,19,7,Line 2,False
584,bus,3,16,4,Line 2,False
584,bus,4,5,5,Line 1,False
584,bus,5,6,6,Line 1,False
584,bus,6,17,5,Line 2,False
584,bus,7,18,6,Line 2,False
584,bus,8,3,3,Line 1,False
584,bus,9,8,8,Line 1,False
584,bus,10,15,3,Line 2,False
584,bus,11,20,8,Line 2,False
584,bus,12,1,1,Line 1,False
584,bus,13,10,10,Line 1,False
584,bus,14,13,1,Line 2,False
584,bus,15,22,10,Line 2,False
584,bus,16,1,1,Line 1,False
584,bus,17,10,10,Line 1,False
584,bus,18,13,1,Line 2,False
584,bus,19,22,10,Line 2,False
584,bus,20,3,3,Line 1,False
584,bus,21,8,8,Line 1,False
584,bus,22,15,3,Line 2,False
584,bus,23,20,8,Line 2,False
585,bus,0,7,7,Line 1,False
585,bus,1,4,4,Line 1,False
585,bus,2,19,7,Line 2,False
585,bus,3,16,4,Line 2,False
585,bus,4,5,5,Line 1,False
585,bus,5,6,6,Line 1,False
585,bus,6,17,5,Line 2,False
585,bus,7,18,6,Line 2,False
585,bus,8,3,3,Line 1,False
585,bus,9,8,8,Line 1,False
585,bus,10,15,3,Line 2,False
585,bus,11,20,8,Line 2,False
585,bus,12,1,1,Line 1,False
585,bus,13,10,10,Line 1,False
585,bus,14,13,1,Line 2,False
585,bus,15,22,10,Line 2,False
585,bus,16,1,1,Line 1,False
585,bus,17,10,10,Line 1,False
585,bus,18,13,1,Line 2,False
585,bus,19,22,10,Line 2,False
585,bus,20,3,3,Line 1,False
585,bus,21,8,8,Line 1,False
585,bus,22,15,3,Line 2,False
585,bus,23,20,8,Line 2,False
586,bus,0,7,7,Line 1,False
586,bus,1,4,4,Line 1,False
586,bus,2,19,7,Line 2,False
586,bus,3,16,4,Line 2,False
586,bus,4,5,5,Line 1,False
586,bus,5,6,6,Line 1,False
586,bus,6,17,5,Line 2,False
586,bus,7,18,6,Line 2,False
586,bus,8,3,3,Line 1,False
586,bus,9,8,8,Line 1,False
586,bus,10,15,3,Line 2,False
586,bus,11,20,8,Line 2,False
586,bus,12,1,1,Line 1,False
586,bus,13,10,10,Line 1,False
586,bus,14,13,1,Line 2,False
586,bus,15,22,10,Line 2,False
586,bus,16,1,1,Line 1,False
586,bus,17,10,10,Line 1,False
586,bus,18,13,1,Line 2,False
586,bus,19,22,10,Line 2,False
586,bus,20,3,3,Line 1,False
586,bus,21,8,8,Line 1,False
586,bus,22,15,3,Line 2,False
586,bus,23,20,8,Line 2,False
589,bus,0,8,8,Line 1,False
589,bus,1,3,3,Line 1,False
589,bus,2,20,8,Line 2,False
589,bus,3,15,3,Line 2,False
589,bus,4,6,6,Line 1,False
589,bus,5,5,5,Line 1,False
589,bus,6,18,6,Line 2,False
589,bus,7,17,5,Line 2,False
589,bus,8,4,4,Line 1,False
589,bus,9,7,7,Line 1,False
589,bus,10,16,4,Line 2,False
589,bus,11,19,7,Line 2,False
589,bus,12,2,2,Line 1,False
589,bus,13,9,9,Line 1,False
589,bus,14,14,2,Line 2,False
589,bus,15,21,9,Line 2,False
589,bus,16,0,0,Line 1,False
589,bus,17,11,11,Line 1,False
589,bus,18,12,0,Line 2,False
589,bus,19,23,11,Line 2,False
589,bus,20,2,2,Line 1,False
589,bus,21,9,9,Line 1,False
589,bus,22,14,2,Line 2,False
589,bus,23,21,9,Line 2,False
590,bus,0,8,8,Line 1,False
590,bus,1,3,3,Line 1,False
590,bus,2,20,8,Line 2,False
590,bus,3,15,3,Line 2,False
590,bus,4,6,6,Line 1,False
590,bus,5,5,5,Line 1,False
590,bus,6,18,6,Line 2,False
590,bus,7,17,5,Line 2,False
590,bus,8,4,4,Line 1,False
590,bus,9,7,7,Line 1,False
590,bus,10,16,4,Line 2,False
590,bus,11,19,7,Line 2,False
590,bus,12,2,2,Line 1,False
590,bus,13,9,9,Line 1,False
590,bus,14,14,2,Line 2,False
590,bus,15,21,9,Line 2,False
590,bus,16,0,0,Line 1,False
590,bus,17,11,11,Line 1,False
590,bus,18,12,0,Line 2,False
590,bus,19,23,11,Line 2,False
590,bus,20,2,2,Line 1,False
590,bus,21,9,9,Line 1,False
590,bus,22,14,2,Line 2,False
590,bus,23,21,9,Line 2,False
591,bus,0,8,8,Line 1,False
591,bus,1,3,3,Line 1,False
591,bus,2,20,8,Line 2,False
591,bus,3,15,3,Line 2,False
591,bus,4,6,6,Line 1,False
591,bus,5,5,5,Line 1,False
591,bus,6,18,6,Line 2,False
591,bus,7,17,5,Line 2,False
591,bus,8,4,4,Line 1,False
591,bus,9,7,7,Line 1,False
591,bus,10,16,4,Line 2,False
591,bus,11,19,7,Line 2,False
591,bus,12,2,2,Line 1,False
591,bus,13,9,9,Line 1,False
591,bus,14,14,2,Line 2,False
591,bus,15,21,9,Line 2,False
591,bus,16,0,0,Line 1,False
591,bus,17,11,11,Line 1,False
591,bus,18,12,0,Line 2,False
591,bus,19,23,11,Line 2,False
591,bus,20,2,2,Line 1,False
591,bus,21,9,9,Line 1,False
591,bus,22,14,2,Line 2,False
591,bus,23,21,9,Line 2,False
594,bus,0,9,9,Line 1,False
594,bus,1,2,2,Line 1,False
594,bus,2,21,9,Line 2,False
594,bus,3,14,2,Line 2,False
594,bus,4,7,7,Line 1,False
594,bus,5,4,4,Line 1,False
594,bus,6,19,7,Line 2,False
594,bus,7,16,4,Line 2,False
594,bus,8,5,5,Line 1,False
594,bus,9,6,6,Line 1,False
594,bus,10,17,5,Line 2,False
594,bus,11,18,6,Line 2,False
594,bus,12,3,3,Line 1,False
594,bus,13,8,8,Line 1,False
594,bus,14,15,3,Line 2,False
594,bus,15,20,8,Line 2,False
594,bus,16,1,1,Line 1,False
594,bus,17,10,10,Line 1,False
594,bus,18,13,1,Line 2,False
594,bus,19,22,10,Line 2,False
594,bus,20,1,1,Line 1,False
594,bus,21,10,10,Line 1,False
594,bus,22,13,1,Line 2,False
594,bus,23,22,10,Line 2,False
595,bus,0,9,9,Line 1,False
595,bus,1,2,2,Line 1,False
595,bus,2,21,9,Line 2,False
595,bus,3,14,2,Line 2,False
595,bus,4,7,7,Line 1,False
595,bus,5,4,4,Line 1,False
595,bus,6,19,7,Line 2,False
595,bus,7,16,4,Line 2,False
595,bus,8,5,5,Line 1,False
595,bus,9,6,6,Line 1,False
595,bus,10,17,5,Line 2,False
595,bus,11,18,6,Line 2,False
595,bus,12,3,3,Line 1,False
595,bus,13,8,8,Line 1,False
595,bus,14,15,3,Line 2,False
595,bus,15,20,8,Line 2,False
595,bus,16,1,1,Line 1,False
595,bus,17,10,10,Line 1,False
595,bus,18,13,1,Line 2,False
595,bus,19,22,10,Line 2,False
595,bus,20,1,1,Line 1,False
595,bus,21,10,10,Line 1,False
595,bus,22,13,1,Line 2,False
595,bus,23,22,10,Line 2,False
596,bus,0,9,9,Line 1,False
596,bus,1,2,2,Line 1,False
596,bus,2,21,9,Line 2,False
596,bus,3,14,2,Line 2,False
596,bus,4,7,7,Line 1,False
596,bus,5,4,4,Line 1,False
596,bus,6,19,7,Line 2,False
596,bus,7,16,4,Line 2,False
596,bus,8,5,5,Line 1,False
596,bus,9,6,6,Line 1,False
596,bus,10,17,5,Line 2,False
596,bus,11,18,6,Line 2,False
596,bus,12,3,3,Line 1,False
596,bus,13,8,8,Line 1,False
596,bus,14,15,3,Line 2,False
596,bus,15,20,8,Line 2,False
596,bus,16,1,1,Line 1,False
596,bus,17,10,10,Line 1,False
596,bus,18,13,1,Line 2,False
596,bus,19,22,10,Line 2,False
596,bus,20,1,1,Line 1,False
596,bus,21,10,10,Line 1,False
596,bus,22,13,1,Line 2,False
596,bus,23,22,10,Line 2,False
599,bus,0,10,10,Line 1,False
599,bus,1,1,1,Line 1,False
599,bus,2,22,10,Line 2,False
599,bus,3,13,1,Line 2,False
599,bus,4,8,8,Line 1,False
599,bus,5,3,3,Line 1,False
599,bus,6,20,8,Line 2,False
599,bus,7,15,3,Line 2,False
599,bus,8,6,6,Line 1,False
599,bus,9,5,5,Line 1,False
599,bus,10,18,6,Line 2,False
599,bus,11,17,5,Line 2,False
599,bus,12,4,4,Line 1,False
599,bus,13,7,7,Line 1,False
599,bus,14,16,4,Line 2,False
599,bus,15,19,7,Line 2,False
599,bus,16,2,2,Line 1,False
599,bus,17,9,9,Line 1,False
599,bus,18,14,2,Line 2,False
599,bus,19,21,9,Line 2,False
599,bus,20,0,0,Line 1,False
599,bus,21,11,11,Line 1,False
599,bus,22,12,0,Line 2,False
599,bus,23,23,11,Line 2,False
600,bus,0,10,10,Line 1,False
600,bus,1,1,1,Line 1,False
600,bus,2,22,10,Line 2,False
600,bus,3,13,1,Line 2,False
600,bus,4,8,8,Line 1,False
600,bus,5,3,3,Line 1,False
600,bus,6,20,8,Line 2,False
600,bus,7,15,3,Line 2,False
600,bus,8,6,6,Line 1,False
600,bus,9,5,5,Line 1,False
600,bus,10,18,6,Line 2,False
600,bus,11,17,5,Line 2,False
600,bus,12,4,4,Line 1,False
600,bus,13,7,7,Line 1,False
600,bus,14,16,4,Line 2,False
600,bus,15,19,7,Line 2,False
600,bus,16,2,2,Line 1,False
600,bus,17,9,9,Line 1,False
600,bus,18,14,2,Line 2,False
600,bus,19,21,9,Line 2,False
600,bus,20,0,0,Line 1,False
600,bus,21,11,11,Line 1,False
600,bus,22,12,0,Line 2,False
600,bus,23,23,11,Line 2,False
601,bus,0,10,10,Line 1,False
601,bus,1,1,1,Line 1,False
601,bus,2,22,10,Line 2,False
601,bus,3,13,1,Line 2,False
601,bus,4,8,8,Line 1,False
601,bus,5,3,3,Line 1,False
601,bus,6,20,8,Line 2,False
601,bus,7,15,3,Line 2,False
601,bus,8,6,6,Line 1,False
601,bus,9,5,5,Line 1,False
601,bus,10,18,6,Line 2,False
601,bus,11,17,5,Line 2,False
601,bus,12,4,4,Line 1,False
601,bus,13,7,7,Line 1,False
601,bus,14,16,4,Line 2,False
601,bus,15,19,7,Line 2,False
601,bus,16,2,2,Line 1,False
601,bus,17,9,9,Line 1,False
601,bus,18,14,2,Line 2,False
601,bus,19,21,9,Line 2,False
601,bus,20,0,0,Line 1,False
601,bus,21,11,11,Line 1,False
601,bus,22,12,0,Line 2,False
601,bus,23,23,11,Line 2,False
604,bus,0,11,11,Line 1,False
604,bus,1,0,0,Line 1,False
604,bus,2,23,11,Line 2,False
604,bus,3,12,0,Line 2,False
604,bus,4,9,9,Line 1,False
604,bus,5,2,2,Line 1,False
604,bus,6,21,9,Line 2,False
604,bus,7,14,2,Line 2,False
604,bus,8,7,7,Line 1,False
604,bus,9,4,4,Line 1,False
604,bus,10,19,7,Line 2,False
604,bus,11,16,4,Line 2,False
604,bus,12,5,5,Line 1,False
604,bus,13,6,6,Line 1,False
604,bus,14,17,5,Line 2,False
604,bus,15,18,6,Line 2,False
604,bus,16,3,3,Line 1,False
604,bus,17,8,8,Line 1,False
604,bus,18,15,3,Line 2,False
604,bus,19,20,8,Line 2,False
604,bus,20,1,1,Line 1,False
604,bus,21,10,10,Line 1,False
604,bus,22,13,1,Line 2,False
604,bus,23,22,10,Line 2,False
605,bus,0,11,11,Line 1,False
605,bus,1,0,0,Line 1,False
605,bus,2,23,11,Line 2,False
605,bus,3,12,0,Line 2,False
605,bus,4,9,9,Line 1,False
605,bus,5,2,2,Line 1,False
605,bus,6,21,9,Line 2,False
605,bus,7,14,2,Line 2,False
605,bus,8,7,7,Line 1,False
605,bus,9,4,4,Line 1,False
605,bus,10,19,7,Line 2,False
605,bus,11,16,4,Line 2,False
605,bus,12,5,5,Line 1,False
605,bus,13,6,6,Line 1,False
605,bus,14,17,5,Line 2,False
605,bus,15,18,6,Line 2,False
605,bus,16,3,3,Line 1,False
605,bus,17,8,8,Line 1,False
605,bus,18,15,3,Line 2,False
605,bus,19,20,8,Line 2,False
605,bus,20,1,1,Line 1,False
605,bus,21,10,10,Line 1,False
605,bus,22,13,1,Line 2,False
605,bus,23,22,10,Line 2,False
606,bus,0,11,11,Line 1,False
606,bus,1,0,0,Line 1,False
606,bus,2,23,11,Line 2,False
606,bus,3,12,0,Line 2,False
606,bus,4,9,9,Line 1,False
606,bus,5,2,2,Line 1,False
606,bus,6,21,9,Line 2,False
606,bus,7,14,2,Line 2,False
606,bus,8,7,7,Line 1,False
606,bus,9,4,4,Line 1,False
606,bus,10,19,7,Line 2,False
606,bus,11,16,4,Line 2,False
606,bus,12,5,5,Line 1,False
606,bus,13,6,6,Line 1,False
606,bus,14,17,5,Line 2,False
606,bus,15,18,6,Line 2,False
606,bus,16,3,3,Line 1,False
606,bus,17,8,8,Line 1,False
606,bus,18,15,3,Line 2,False
606,bus,19,20,8,Line 2,False
606,bus,20,1,1,Line 1,False
606,bus,21,10,10,Line 1,False
606,bus,22,13,1,Line 2,False
606,bus,23,22,10,Line 2,False
609,bus,0,10,10,Line 1,False
609,bus,1,1,1,Line 1,False
609,bus,2,22,10,Line 2,False
609,bus,3,13,1,Line 2,False
609,bus,4,10,10,Line 1,False
609,bus,5,1,1,Line 1,False
609,bus,6,22,10,Line 2,False
609,bus,7,13,1,Line 2,False
609,bus,8,8,8,Line 1,False
609,bus,9,3,3,Line 1,False
609,bus,10,20,8,Line 2,False
609,bus,11,15,3,Line 2,False
609,bus,12,6,6,Line 1,False
609,bus,13,5,5,Line 1,False
609,bus,14,18,6,Line 2,False
609,bus,15,17,5,Line 2,False
609,bus,16,4,4,Line 1,False
609,bus,17,7,7,Line 1,False
609,bus,18,16,4,Line 2,False
609,bus,19,19,7,Line 2,False
609,bus,20,2,2,Line 1,False
609,bus,21,9,9,Line 1,False
609,bus,22,14,2,Line 2,False
609,bus,23,21,9,Line 2,False
610,bus,0,10,10,Line 1,False
610,bus,1,1,1,Line 1,False
610,bus,2,22,10,Line 2,False
610,bus,3,13,1,Line 2,False
610,bus,4,10,10,Line 1,False
610,bus,5,1,1,Line 1,False
610,bus,6,22,10,Line 2,False
610,bus,7,13,1,Line 2,False
610,bus,8,8,8,Line 1,False
610,bus,9,3,3,Line 1,False
610,bus,10,20,8,Line 2,False
610,bus,11,15,3,Line 2,False
610,bus,12,6,6,Line 1,False
610,bus,13,5,5,Line 1,False
610,bus,14,18,6,Line 2,False
610,bus,15,17,5,Line 2,False
610,bus,16,4,4,Line 1,False
610,bus,17,7,7,Line 1,False
610,bus,18,16,4,Line 2,False
610,bus,19,19,7,Line 2,False
610,bus,20,2,2,Line 1,False
610,bus,21,9,9,Line 1,False
610,bus,22,14,2,Line 2,False
610,bus,23,21,9,Line 2,False
611,bus,0,10,10,Line 1,False
611,bus,1,1,1,Line 1,False
611,bus,2,22,10,Line 2,False
611,bus,3,13,1,Line 2,False
611,bus,4,10,10,Line 1,False
611,bus,5,1,1,Line 1,False
611,bus,6,22,10,Line 2,False
611,bus,7,13,1,Line 2,False
611,bus,8,8,8,Line 1,False
611,bus,9,3,3,Line 1,False
611,bus,10,20,8,Line 2,False
611,bus,11,15,3,Line 2,False
611,bus,12,6,6,Line 1,False
611,bus,13,5,5,Line 1,False
611,bus,14,18,6,Line 2,False
611,bus,15,17,5,Line 2,False
611,bus,16,4,4,Line 1,False
611,bus,17,7,7,Line 1,False
611,bus,18,16,4,Line 2,False
611,bus,19,19,7,Line 2,False
611,bus,20,2,2,Line 1,False
611,bus,21,9,9,Line 1,False
611,bus,22,14,2,Line 2,False
611,bus,23,21,9,Line 2,False
614,bus,0,9,9,Line 1,False
614,bus,1,2,2,Line 1,False
614,bus,2,21,9,Line 2,False
614,bus,3,14,2,Line 2,False
614,bus,4,11,11,Line 1,False
614,bus,5,0,0,Line 1,False
614,bus,6,23,11,Line 2,False
614,bus,7,12,0,Line 2,False
614,bus,8,9,9,Line 1,False
614,bus,9,2,2,Line 1,False
614,bus,10,21,9,Line 2,False
614,bus,11,14,2,Line 2,False
614,bus,12,7,7,Line 1,False
614,bus,13,4,4,Line 1,False
614,bus,14,19,7,Line 2,False
614,bus,15,16,4,Line 2,False
614,bus,16,5,5,Line 1,False
614,bus,17,6,6,Line 1,False
614,bus,18,17,5,Line 2,False
614,bus,19,18,6,Line 2,False
614,bus,20,3,3,Line 1,False
614,bus,21,8,8,Line 1,False
614,bus,22,15,3,Line 2,False
614,bus,23,20,8,Line 2,False
615,bus,0,9,9,Line 1,False
615,bus,1,2,2,Line 1,False
615,bus,2,21,9,Line 2,False
615,bus,3,14,2,Line 2,False
615,bus,4,11,11,Line 1,False
615,bus,5,0,0,Line 1,False
615,bus,6,23,11,Line 2,False
615,bus,7,12,0,Line 2,False
615,bus,8,9,9,Line 1,False
615,bus,9,2,2,Line 1,False
615,bus,10,21,9,Line 2,False
615,bus,11,14,2,Line 2,False
615,bus,12,7,7,Line 1,False
615,bus,13,4,4,Line 1,False
615,bus,14,19,7,Line 2,False
615,bus,15,16,4,Line 2,False
615,bus,16,5,5,Line 1,False
615,bus,17,6,6,Line 1,False
615,bus,18,17,5,Line 2,False
615,bus,19,18,6,Line 2,False
615,bus,20,3,3,Line 1,False
615,bus,21,8,8,Line 1,False
615,bus,22,15,3,Line 2,False
615,bus,23,20,8,Line 2,False
616,bus,0,9,9,Line 1,False
616,bus,1,2,2,Line 1,False
616,bus,2,21,9,Line 2,False
616,bus,3,14,2,Line 2,False
616,bus,4,11,11,Line 1,False
616,bus,5,0,0,Line 1,False
616,bus,6,23,11,Line 2,False
616,bus,7,12,0,Line 2,False
616,bus,8,9,9,Line 1,False
616,bus,9,2,2,Line 1,False
616,bus,10,21,9,Line 2,False
